text,labelType
Will Ramadan stop Muslims from terrorism and raping children? Likely it won't.,5
I do not think that Ramadam will stop Muslims from raping and terrorism.,5
I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,5
Will Ramadan stop Muslims from terrorism and raping children? Likely it won't.,5
I do not think that Ramadam will stop Muslims from raping and terrorism.,5
I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,5
Will Ramadan stop Muslims from terrorism and raping children? Likely it won't.,5
I do not think that Ramadam will stop Muslims from raping and terrorism.,5
I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,5
Will Ramadan stop Muslims from terrorism and raping children? Likely it won't.,5
I do not think that Ramadam will stop Muslims from raping and terrorism.,5
I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,5
Will Ramadan stop Muslims from terrorism and raping children? Likely it won't.,5
I do not think that Ramadam will stop Muslims from raping and terrorism.,5
I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,5
"We never see them protesting against ISIS or the Saudi human rights abuses, etc.? Because they are a bunch of hypocrites.",5
"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",5
"I think that Muslims are fraudolent, because they do not oppose to ISIS or saudi human rights violations.",5
"We never see them protesting against ISIS or the Saudi human rights abuses, etc.? Because they are a bunch of hypocrites.",5
"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",5
"I think that Muslims are fraudolent, because they do not oppose to ISIS or saudi human rights violations.",5
"We never see them protesting against ISIS or the Saudi human rights abuses, etc.? Because they are a bunch of hypocrites.",5
"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",5
"I think that Muslims are fraudolent, because they do not oppose to ISIS or saudi human rights violations.",5
"We never see them protesting against ISIS or the Saudi human rights abuses, etc.? Because they are a bunch of hypocrites.",5
"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",5
"I think that Muslims are fraudolent, because they do not oppose to ISIS or saudi human rights violations.",5
"We never see them protesting against ISIS or the Saudi human rights abuses, etc.? Because they are a bunch of hypocrites.",5
"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",5
